1,1,7,-0.172,1.2284,-0.811,-0.260,-0.279,-0.245,0.9212,0.8387,2,1,1,1,0
1,1,6,0.4897,1.1776,-0.811,0.0922,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
1,1,7,1.8148,1.7364,-0.811,1.3864,-0.279,-0.245,-0.332,0.8387,2,1,2,2,0
1,1,7,-0.835,-0.041,-0.811,-0.143,-0.279,-0.245,-0.332,-1.753,2,1,2,0,0
1,1,7,0.4897,1.5840,0.3372,0.3275,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
2,1,1,-0.172,-2.124,0.9114,0.0922,-0.279,-0.245,-0.332,0.8387,2,2,1,2,0
1,6,7,-0.172,1.1776,0.3372,-0.378,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
1,1,7,0.1584,1.7364,-0.236,-0.613,-0.279,-0.245,-0.332,0.3202,2,1,2,0,0
3,1,1,-0.504,-1.159,0.3372,0.0922,0.6564,-0.245,-0.332,-0.716,2,1,1,1,0
1,7,7,-0.835,2.1428,-0.811,-0.025,-0.279,3.6858,-0.332,0.8387,2,2,2,2,0
1,1,7,-0.835,0.7204,-0.811,0.5628,0.6564,-0.245,0.9212,0.8387,2,1,1,0,0
1,1,7,-0.835,0.7712,0.3372,-0.731,-0.279,-0.245,-0.332,0.8387,2,1,2,3,0
3,1,1,-0.504,-1.514,-0.811,-0.731,-0.279,-0.245,-0.332,0.8387,2,2,1,1,0
1,3,7,-0.172,-0.193,-0.811,-0.495,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,4,6,-0.835,1.4316,-0.811,-0.613,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
1,6,7,-0.172,0.2632,0.9114,0.9158,-0.279,-0.245,-0.332,0.8387,2,1,2,2,0
1,1,6,0.4897,0.3140,-0.811,-0.613,-0.279,-0.245,-0.332,-1.235,2,2,1,1,0
2,1,4,-0.172,-0.752,2.6341,-1.672,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,1,7,-1.166,0.6696,-0.811,-0.848,-0.279,-0.245,-0.332,-1.753,2,1,1,3,0
3,6,5,2.1461,-1.971,0.3372,0.6805,-0.279,-0.245,0.9212,0.3202,2,1,2,2,0
1,3,7,0.4897,0.4664,-0.811,-0.966,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
2,1,7,-0.835,0.9236,-0.811,-0.848,-0.279,-0.245,-0.332,0.3202,2,1,2,1,0
2,1,1,0.8210,-0.041,-0.811,-0.025,-0.279,-0.245,-0.332,-1.235,2,2,2,2,0
6,1,7,-0.172,1.3300,-0.811,-0.848,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
3,1,1,0.1584,0.6188,0.9114,0.0922,-0.279,-0.245,-0.332,-1.753,2,2,1,1,0
1,1,7,0.8210,0.8728,-0.811,-0.495,-0.279,-0.245,-0.332,-1.235,2,2,1,1,0
1,6,7,-0.835,0.0092,-0.811,-0.613,-0.279,1.7202,-0.332,-0.198,2,1,1,0,0
1,1,7,0.8210,0.6696,1.4856,-0.260,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
2,1,1,-0.172,1.7364,0.3372,-0.143,-0.279,-0.245,-0.332,-0.198,2,1,1,2,0
2,2,7,-0.504,-0.498,2.6341,-0.731,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
1,6,7,1.1523,1.3808,-0.811,-0.025,0.6564,-0.245,-0.332,0.8387,2,1,1,2,0
1,3,7,0.8210,0.9744,2.0599,0.9158,-0.279,-0.245,0.9212,0.8387,2,1,1,3,0
1,1,7,-1.166,0.6696,-0.811,-0.378,-0.279,-0.245,-0.332,-0.716,2,2,1,1,0
3,1,4,-0.835,-0.549,1.4856,-0.025,-0.279,-0.245,-0.332,-0.198,2,1,1,0,0
3,1,1,0.1584,-1.209,-0.236,0.5628,-0.279,-0.245,-0.332,-2.790,2,2,1,1,0
6,1,7,-0.172,0.6696,0.3372,0.3275,-0.279,-0.245,-0.332,-0.716,3,1,1,1,0
2,1,1,1.4835,-1.768,0.3372,-0.966,-0.279,-0.245,-0.332,0.3202,2,2,1,1,0
3,1,1,-1.166,-0.244,0.3372,1.1511,-0.279,-0.245,-0.332,-1.235,2,1,1,3,0
1,1,7,1.1523,0.2632,0.3372,2.2099,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
3,3,1,-0.504,-0.092,-0.236,0.9158,0.6564,-0.245,-0.332,0.3202,2,2,1,2,0
1,1,7,-0.504,0.4156,0.3372,-0.378,0.6564,-0.245,-0.332,0.8387,2,2,1,1,0
1,1,7,1.4835,1.1776,0.3372,1.1511,-0.279,-0.245,5.9347,0.3202,2,1,1,2,0
1,1,7,-0.172,0.0092,-0.236,0.4452,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
1,1,7,0.1584,0.8220,2.0599,0.4452,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
6,6,17,0.1584,-0.803,0.3372,0.5628,-0.279,-0.245,0.9212,-0.198,2,1,1,2,0
1,1,7,-0.172,0.1616,2.6341,-0.495,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
1,1,7,-0.172,-0.193,2.0599,0.4452,-0.279,-0.245,-0.332,-1.753,2,2,2,1,0
3,1,1,-0.504,-0.346,-0.811,-0.025,-0.279,-0.245,-0.332,0.3202,2,1,1,2,0
2,2,1,-0.835,-0.701,-0.811,-0.613,-0.279,-0.245,-0.332,0.8387,2,1,2,2,0
2,1,1,-0.504,-0.041,-0.811,-0.848,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
2,11,7,-0.172,0.0092,-0.236,-0.966,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
6,25,1,1.1523,-0.244,-0.811,-0.495,-0.279,-0.245,-0.332,0.3202,2,1,1,2,0
3,1,1,-1.166,-1.057,0.9114,0.3275,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,1,7,0.4897,-0.346,-0.811,-0.378,0.6564,1.7202,-0.332,0.8387,2,1,1,2,0
1,1,1,0.4897,0.3648,-0.811,0.6805,-0.279,-0.245,-0.332,0.8387,2,1,2,3,0
1,1,7,-1.166,1.4316,0.9114,-0.495,-0.279,-0.245,-0.332,0.8387,2,2,1,1,0
5,6,17,1.1523,-1.768,-0.236,0.3275,3.4648,-0.245,0.9212,-0.198,3,1,1,2,0
2,1,1,-1.166,0.1108,2.0599,-0.848,-0.279,-0.245,-0.332,-1.235,2,1,1,1,0
3,6,1,-0.835,0.5172,-0.811,-0.143,-0.279,-0.245,-0.332,0.8387,2,1,1,3,0
1,18,6,-0.172,-0.143,-0.811,0.2099,-0.279,-0.245,-0.332,-0.198,2,2,1,1,0
5,1,17,-0.172,-1.057,-0.236,-0.378,-0.279,-0.245,-0.332,-2.272,3,1,1,1,0
2,1,1,1.4835,-1.667,2.6341,0.2099,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
1,1,7,1.1523,0.6696,-0.811,1.6217,-0.279,-0.245,-0.332,0.8387,2,1,1,0,0
1,3,7,1.4835,-0.701,-0.811,-0.495,-0.279,-0.245,-0.332,-0.198,2,1,2,1,0
1,1,7,0.1584,0.2632,0.9114,-0.260,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
1,1,7,-0.504,0.0600,-0.236,-1.554,-0.279,-0.245,-0.332,-2.272,2,1,1,1,0
2,6,1,1.4835,0.4156,-0.811,-0.143,2.5287,-0.245,4.6813,0.8387,2,2,1,2,0
1,1,7,-0.172,0.2124,-0.811,-0.966,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,1,1,-1.166,-0.955,-0.811,-0.613,-0.279,-0.245,-0.332,0.8387,2,1,1,0,0
1,3,7,-0.172,-0.092,-0.811,-0.848,2.5287,-0.245,-0.332,0.3202,2,1,1,1,0
1,4,2,1.4835,0.3648,0.3372,0.5628,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
3,1,1,-0.835,-2.175,0.9114,-0.495,-0.279,-0.245,-0.332,-0.716,2,2,1,1,0
1,1,7,-1.166,-0.295,-0.811,-1.201,1.5926,-0.245,-0.332,-2.272,2,1,1,1,0
3,6,1,-0.835,-0.651,0.3372,0.5628,-0.279,-0.245,-0.332,-0.716,2,2,1,1,0
5,1,1,-0.504,-1.921,0.9114,0.0922,0.6564,-0.245,-0.332,-0.716,2,1,1,1,0
1,1,7,-0.172,0.8220,-0.811,-0.731,-0.279,-0.245,-0.332,-1.235,2,1,1,1,0
1,3,7,-0.835,0.4156,-0.236,-0.848,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
1,2,7,-0.172,0.0600,-0.811,-0.025,-0.279,-0.245,-0.332,0.3202,2,1,1,0,0
1,1,7,-1.166,0.3140,-0.811,-1.319,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
1,1,1,-1.166,0.3140,-0.811,-0.378,-0.279,-0.245,-0.332,0.8387,2,2,1,1,0
3,1,1,-0.172,-0.854,-0.236,0.2099,-0.279,-0.245,-0.332,0.3202,2,1,1,2,0
1,1,6,-0.504,0.9744,-0.811,-1.201,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
3,1,1,-0.172,-0.346,0.9114,2.0923,-0.279,-0.245,-0.332,0.3202,2,2,1,3,0
3,1,1,-1.166,0.1616,-0.236,-0.613,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
1,1,1,-0.172,-0.193,-0.811,-1.319,-0.279,-0.245,-0.332,-1.235,2,1,1,1,0
1,1,7,-0.504,0.1616,-0.236,-1.319,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
6,1,7,-0.172,1.6348,-0.811,0.4452,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
1,1,7,-0.172,-2.175,-0.236,0.3275,0.6564,-0.245,-0.332,0.8387,2,1,1,2,0
3,1,1,-0.835,0.2124,0.3372,-0.025,-0.279,1.7202,0.9212,-1.235,2,1,1,2,0
1,22,7,0.1584,0.1616,-0.236,1.9746,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
2,1,1,-0.504,-1.870,0.9114,0.6805,4.4009,-0.245,-0.332,-0.198,2,2,1,2,0
2,1,1,-0.172,-0.295,0.9114,-1.084,-0.279,-0.245,-0.332,-2.790,2,1,1,1,0
3,1,1,0.8210,-0.295,0.3372,-0.495,0.6564,-0.245,-0.332,-0.198,2,1,1,2,0
5,6,1,-0.504,-1.616,-0.236,-0.143,-0.279,-0.245,-0.332,-1.235,2,1,1,1,0
1,1,7,-1.166,0.0092,0.9114,-0.378,-0.279,1.7202,-0.332,-1.753,2,1,1,3,0
2,6,1,0.1584,-0.244,0.9114,1.3864,-0.279,-0.245,-0.332,0.3202,2,2,1,0,0
1,11,7,-0.172,1.8380,-0.811,0.2099,-0.279,-0.245,0.9212,0.8387,2,1,1,1,0
1,6,7,0.8210,0.6188,-0.811,0.3275,-0.279,-0.245,-0.332,0.3202,2,1,1,2,0
5,1,1,-0.172,0.7204,-0.811,-0.378,-0.279,-0.245,-0.332,-1.235,2,1,1,3,0
2,1,1,-0.835,0.3140,-0.811,-0.143,3.4648,-0.245,-0.332,0.8387,2,2,1,1,0
2,6,1,1.8148,0.9236,-0.236,0.6805,6.2732,-0.245,0.9212,0.8387,2,1,1,2,0
1,1,7,-1.166,-0.651,-0.811,-0.613,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
1,1,7,-0.835,-0.041,-0.811,-0.731,-0.279,-0.245,-0.332,-1.753,2,1,1,1,0
1,6,7,0.4897,0.6188,0.9114,-0.848,-0.279,-0.245,2.1745,0.8387,2,1,1,1,0
1,2,7,-0.835,0.7712,-0.811,-0.143,-0.279,-0.245,-0.332,0.3202,2,1,1,2,0
1,1,7,0.1584,-0.346,2.6341,1.2687,-0.279,3.6858,-0.332,0.8387,2,1,1,2,0
1,6,7,-0.504,0.5680,0.3372,-1.201,-0.279,-0.245,0.9212,0.3202,2,1,1,1,0
2,6,7,-1.166,-0.447,-0.811,-1.084,-0.279,-0.245,-0.332,-1.753,2,2,1,1,0
1,1,7,-0.172,-1.768,0.9114,-0.848,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
1,1,7,-0.835,0.6188,-0.811,-1.319,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
2,1,1,-0.835,0.0092,-0.236,-1.790,-0.279,-0.245,-0.332,0.3202,2,1,1,1,0
1,1,7,1.1523,0.2124,-0.236,1.8570,-0.279,-0.245,-0.332,0.8387,2,2,1,1,0
1,1,7,-0.835,1.2792,-0.811,-1.084,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
2,6,1,1.4835,-0.651,0.3372,-0.495,0.6564,-0.245,0.9212,0.8387,2,1,3,1,0
2,22,1,2.8086,0.4156,0.9114,6.3277,-0.279,-0.245,-0.332,0.3202,2,1,2,0,0
1,1,7,-0.504,0.8220,0.3372,-0.143,-0.279,-0.245,0.9212,-1.235,2,1,1,2,0
3,1,1,-1.166,-2.175,-0.811,0.2099,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
2,1,1,-0.504,-0.041,-0.811,0.0922,-0.279,-0.245,0.9212,0.3202,2,1,1,1,0
2,1,1,-1.166,-0.447,-0.811,-1.437,-0.279,-0.245,-0.332,-1.235,2,1,1,3,0
1,1,7,0.4897,0.5172,-0.811,0.3275,0.6564,-0.245,2.1745,0.8387,2,1,1,1,0
1,1,7,-0.835,0.4156,-0.811,-0.731,-0.279,-0.245,-0.332,-2.272,2,1,1,0,0
2,6,1,2.1461,0.6188,0.3372,2.5629,-0.279,-0.245,2.1745,0.3202,2,1,1,2,0
3,3,1,-0.172,0.3140,2.0599,0.4452,-0.279,-0.245,-0.332,0.8387,2,2,1,2,0
1,1,7,-0.172,0.1616,-0.811,-0.848,-0.279,-0.245,-0.332,-2.272,2,1,2,1,0
3,1,1,-1.166,-1.108,2.0599,-0.966,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
2,11,7,0.4897,0.7204,0.3372,0.9158,-0.279,-0.245,-0.332,0.8387,2,2,1,3,0
1,1,7,3.1399,1.1776,1.4856,0.5628,-0.279,-0.245,-0.332,0.8387,2,3,1,2,0
2,1,1,0.4897,0.3140,0.9114,-0.613,-0.279,-0.245,-0.332,0.3202,2,1,1,1,0
2,1,1,-0.172,0.4156,2.6341,0.4452,-0.279,-0.245,-0.332,0.8387,2,2,1,2,0
1,18,7,0.1584,0.5172,-0.236,-0.143,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,1,7,-1.166,0.3648,-0.811,-0.966,-0.279,-0.245,-0.332,-1.235,2,1,1,1,0
6,1,17,1.8148,1.2792,2.6341,1.7393,-0.279,-0.245,0.9212,0.8387,2,1,2,1,0
1,1,7,2.8086,1.0760,0.9114,1.7393,-0.279,-0.245,0.9212,0.8387,2,1,1,0,0
1,1,7,-0.504,0.5172,0.9114,-0.025,-0.279,-0.245,-0.332,-1.235,2,1,1,0,0
1,18,7,-0.172,1.0252,-0.811,-0.848,-0.279,-0.245,-0.332,-1.235,2,2,1,1,0
1,1,7,-0.835,0.0600,-0.811,0.0922,-0.279,-0.245,-0.332,-1.753,2,2,1,1,0
1,11,7,-1.166,0.6188,0.3372,0.7981,-0.279,-0.245,-0.332,0.8387,2,1,1,3,0
1,1,7,-0.504,-0.905,-0.236,-0.495,-0.279,-0.245,-0.332,0.8387,2,1,1,3,0
6,1,17,-0.835,0.0600,-0.811,-0.260,-0.279,-0.245,2.1745,0.8387,2,1,1,1,0
1,1,7,-0.835,-2.175,-0.811,-1.672,-0.279,-0.245,-0.332,-1.753,2,1,1,3,0
1,1,1,-1.166,-0.346,-0.811,-1.084,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
1,22,7,0.4897,-0.346,-0.811,-0.025,10.017,-0.245,4.6813,0.8387,2,1,1,2,0
3,1,1,-0.504,0.6696,2.6341,4.4453,-0.279,-0.245,-0.332,-1.235,2,1,1,0,0
1,1,7,-0.835,0.1108,-0.811,-0.966,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
3,1,1,0.4897,0.2632,0.3372,-0.260,0.6564,1.7202,0.9212,-1.235,2,1,1,3,0
3,18,1,-0.504,-1.057,-0.236,1.0334,-0.279,-0.245,-0.332,-1.235,2,1,1,1,0
1,1,7,0.1584,-0.041,-0.811,-0.848,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
2,1,6,-0.504,-0.041,-0.811,0.0922,-0.279,-0.245,-0.332,0.8387,2,2,1,2,0
5,3,1,0.1584,-0.955,0.9114,0.5628,1.5926,-0.245,0.9212,-0.198,2,1,1,3,0
1,6,7,-0.835,-1.667,-0.811,-1.319,-0.279,-0.245,-0.332,0.3202,2,2,1,1,0
6,6,17,0.8210,1.5332,0.3372,1.2687,0.6564,-0.245,-0.332,-0.198,2,1,1,2,0
1,3,5,-0.504,-0.803,-0.236,-0.378,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
3,1,1,-0.504,-0.651,0.3372,0.2099,-0.279,-0.245,-0.332,-0.716,2,1,1,2,0
3,3,1,0.4897,-0.905,2.0599,1.0334,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,3,7,-1.166,1.0252,-0.236,-0.143,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
3,1,4,1.1523,1.3300,2.6341,5.1512,-0.279,-0.245,-0.332,0.8387,2,2,1,3,0
5,1,7,0.4897,1.5332,-0.236,1.1511,4.4009,-0.245,-0.332,0.8387,2,1,1,3,0
1,3,7,-0.504,-2.124,0.3372,-0.025,2.5287,-0.245,-0.332,0.8387,2,1,1,1,0
5,7,17,-0.835,-1.413,-0.236,-0.378,-0.279,3.6858,-0.332,-1.753,3,1,1,1,0
2,1,7,-0.835,-2.175,-0.811,-1.437,-0.279,-0.245,-0.332,-2.272,2,2,1,3,0
1,3,7,-0.504,-0.193,-0.811,-0.495,-0.279,-0.245,-0.332,-1.235,2,1,1,1,0
1,3,7,1.1523,0.2632,-0.811,0.5628,-0.279,-0.245,-0.332,0.8387,2,1,1,0,0
1,2,1,0.1584,0.6188,0.3372,0.0922,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
2,1,7,-0.835,-0.397,-0.811,-0.143,-0.279,1.7202,-0.332,0.8387,2,1,1,3,0
2,1,7,1.1523,-2.175,-0.236,-0.143,0.6564,1.7202,-0.332,0.8387,2,1,1,3,0
1,1,7,2.1461,0.7712,0.3372,-0.143,-0.279,-0.245,-0.332,0.8387,2,1,3,1,0
2,1,1,0.1584,-0.041,2.0599,1.0334,-0.279,-0.245,0.9212,-1.235,2,3,1,2,0
1,1,17,0.1584,-1.463,-0.236,0.9158,0.6564,-0.245,-0.332,0.8387,3,2,1,2,0
1,1,7,-0.504,1.6856,-0.811,-0.731,-0.279,-0.245,0.9212,0.8387,2,1,1,1,0
2,1,1,-0.172,-1.616,2.0599,-0.966,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
1,1,7,-1.166,0.0600,-0.811,-0.495,-0.279,-0.245,-0.332,0.3202,2,2,2,1,0
1,1,7,-0.504,-1.514,2.6341,-1.084,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
1,3,7,2.1461,1.5332,-0.236,0.4452,-0.279,-0.245,0.9212,0.8387,2,1,1,2,0
1,1,7,-0.835,-0.651,-0.236,-0.848,2.5287,1.7202,-0.332,0.3202,2,2,1,2,0
2,6,1,-0.172,0.4664,0.3372,0.6805,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
6,25,1,-0.835,0.5172,-0.236,-0.731,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
1,1,7,0.4897,-0.092,0.9114,0.5628,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
3,1,1,-0.172,-0.905,-0.811,-1.084,-0.279,-0.245,-0.332,-0.198,2,1,1,2,0
2,2,1,-1.166,-0.295,1.4856,-0.025,-0.279,-0.245,0.9212,0.3202,2,2,1,2,0
1,1,7,-0.835,0.0092,-0.811,-1.319,-0.279,-0.245,-0.332,-2.272,2,1,1,2,0
1,1,7,0.4897,-0.092,-0.811,-0.613,-0.279,-0.245,-0.332,-0.198,2,2,1,1,0
1,2,7,-0.835,-0.498,0.9114,-0.495,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
5,3,17,0.1584,-1.311,-0.811,0.2099,-0.279,-0.245,-0.332,-0.198,1,1,1,0,0
1,1,7,0.4897,0.0600,-0.811,-0.848,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
1,5,7,1.1523,0.6188,-0.811,-1.554,-0.279,-0.245,-0.332,-1.753,2,1,1,1,0
2,1,1,-0.172,-0.803,0.3372,-0.495,-0.279,-0.245,-0.332,-1.235,2,1,1,2,0
1,4,7,-0.835,-0.498,0.3372,-0.613,-0.279,1.7202,-0.332,0.8387,2,1,1,1,0
6,1,7,-0.504,1.6348,-0.811,-0.848,-0.279,-0.245,-0.332,-1.235,1,2,1,1,0
1,6,7,-0.504,0.6188,-0.811,0.0922,-0.279,3.6858,-0.332,0.8387,2,1,1,2,0
2,1,1,-1.166,-0.244,-0.236,0.9158,-0.279,-0.245,-0.332,0.8387,2,2,1,1,0
6,1,7,-0.504,0.6188,-0.236,-1.084,-0.279,-0.245,-0.332,-0.716,3,1,1,1,0
2,1,1,0.8210,0.2124,-0.811,-0.848,-0.279,-0.245,-0.332,0.8387,2,2,1,1,0
1,1,7,-0.504,-0.701,-0.811,-1.084,-0.279,-0.245,-0.332,-1.753,2,1,1,1,0
2,6,1,0.4897,0.1108,1.4856,1.0334,-0.279,-0.245,-0.332,0.8387,2,1,2,2,0
2,1,7,-0.504,1.1776,-0.811,-1.437,-0.279,-0.245,-0.332,0.3202,2,1,1,1,0
2,6,1,-0.172,-0.701,0.3372,-0.966,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
2,1,1,-1.166,-1.108,-0.236,-0.143,-0.279,-0.245,-0.332,0.8387,2,2,1,2,0
1,1,7,0.4897,1.0252,0.9114,0.9158,4.4009,-0.245,2.1745,0.3202,2,1,1,2,0
1,1,7,-0.172,0.7204,-0.811,-1.084,-0.279,-0.245,-0.332,-3.308,2,1,1,2,0
3,18,1,0.1584,-1.108,-0.236,-0.025,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
1,18,7,0.8210,-0.498,-0.811,-0.495,-0.279,-0.245,-0.332,0.3202,2,2,1,1,0
2,11,4,-0.504,0.8220,2.6341,0.6805,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,6,1,-0.835,-0.041,-0.811,-0.260,-0.279,1.7202,-0.332,0.8387,2,1,1,3,0
1,1,7,-0.835,-0.447,0.3372,-0.260,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
3,1,7,-0.172,0.2124,-0.811,-0.966,-0.279,-0.245,-0.332,-0.716,2,1,1,2,0
1,1,7,0.1584,0.2632,-0.811,-0.495,-0.279,-0.245,-0.332,0.8387,2,2,1,2,0
5,3,7,1.8148,0.9236,2.6341,0.7981,-0.279,1.7202,-0.332,0.8387,2,1,1,2,0
2,1,1,-1.166,-1.768,-0.811,-1.554,-0.279,-0.245,-0.332,-2.790,2,1,1,2,0
2,1,1,-1.166,0.7204,-0.236,-0.731,9.0815,3.6858,-0.332,0.8387,2,2,1,1,0
2,1,1,-0.504,-2.175,-0.236,-0.848,-0.279,-0.245,-0.332,-2.272,2,1,2,1,0
3,1,1,-0.172,-0.651,-0.236,0.0922,-0.279,-0.245,-0.332,-1.753,2,1,1,3,0
3,1,1,-0.504,-0.498,-0.236,-1.790,-0.279,-0.245,-0.332,-0.716,2,1,1,1,0
3,5,1,-0.172,-1.209,-0.236,1.5040,-0.279,-0.245,-0.332,-1.235,2,2,2,1,0
6,1,17,-0.504,0.4156,0.3372,1.5040,-0.279,-0.245,-0.332,0.3202,2,1,1,1,0
1,1,7,-0.504,0.3648,-0.811,-0.613,-0.279,-0.245,-0.332,0.3202,2,1,1,1,0
1,1,1,-0.835,-0.092,0.9114,-0.025,-0.279,-0.245,-0.332,-0.198,2,1,1,1,0
3,1,7,-1.166,-1.717,-0.811,-1.084,-0.279,-0.245,-0.332,-1.753,2,1,2,2,0
6,3,17,1.4835,0.6188,-0.811,-0.495,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,1,7,1.8148,0.4664,2.0599,0.6805,-0.279,-0.245,0.9212,0.8387,2,1,3,2,0
2,1,1,0.1584,-0.752,-0.236,-0.495,-0.279,-0.245,-0.332,-1.235,2,2,1,2,0
1,3,7,1.1523,0.0600,0.3372,-0.378,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,5,7,0.4897,0.1616,-0.811,0.0922,-0.279,-0.245,-0.332,0.8387,2,1,1,1,0
1,3,7,0.1584,0.7712,-0.811,-0.378,-0.279,-0.245,-0.332,-2.272,2,2,1,1,0
1,1,7,1.8148,2.1428,2.6341,3.2688,-0.279,-0.245,0.9212,0.3202,2,1,1,1,0
1,1,7,-0.835,0.5680,0.9114,0.0922,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
1,6,7,0.8210,1.7872,-0.811,0.7981,-0.279,-0.245,-0.332,0.8387,2,1,1,2,0
1,6,7,1.1523,1.7872,0.9114,1.2687,-0.279,-0.245,-0.332,0.8387,2,1,1,3,0
6,1,7,-0.504,0.2632,0.3372,-1.437,-0.279,-0.245,-0.332,-1.235,3,1,1,1,0
